"t1.dt","sender_region_code","receiver_region_code","sender_org_count","receiver_org_count","assortment","count_brand","cnt_moved"
2022-10-06,"73","73",1,1,5,3,6
2022-03-03,"50","66",1,3,37,1,112
2022-01-10,"78","78",11,12,579,78,8213
2022-05-31,"50","62",1,1,8,1,16
2022-09-19,"55","55",6,33,360,64,1288
2022-08-26,"52","74",1,1,77,1,114
2022-03-04,"32","40",2,3,33,5,68
2022-02-09,"55","72",2,6,100,21,740
2022-06-02,"31","22",1,1,10,3,18
2022-02-24,"78","78",14,20,621,88,8034
2022-11-11,"55","55",4,32,400,73,2556
2022-10-31,"77","34",3,3,52,11,77
2022-02-14,"28","28",6,20,428,54,2056
2021-12-01,"78","02",1,1,1,1,80
2022-03-25,"52","57",1,1,146,1,352
2022-07-07,"01","61",1,5,238,55,474
2022-06-07,"42","42",1,4,33,15,44
2022-08-22,"77","36",3,3,29,4,1046
2022-02-12,"77","86",1,2,7,1,168
2021-12-02,"50","89",1,1,77,20,711
2022-11-06,"66","72",1,1,12,7,12
2022-05-23,"64","64",6,9,200,29,835
2021-12-21,"74","77",1,1,30,3,720
2022-09-07,"18","47",1,1,78,6,130
2022-11-14,"54","77",2,2,3,2,3
2022-07-13,"78","77",4,3,157,30,1474
2022-06-27,"22","22",4,24,312,55,520
2022-07-09,"77","66",2,6,80,8,467
2022-04-28,"50","69",1,1,2,1,20
2022-08-16,"50","30",1,1,53,18,94
2022-06-17,"72","72",1,1,2,1,2
2022-10-10,"64","34",1,1,5,2,7
2021-11-30,"52","58",1,1,3,1,162
2022-01-27,"18","18",2,2,7,3,7
2022-11-14,"50","32",1,2,10,1,45
2022-08-08,"43","43",1,5,136,37,366
2022-10-06,"35","35",1,2,112,14,211
2022-01-14,"18","62",1,3,55,5,85
2022-06-20,"50","86",1,1,11,4,182
2022-09-16,"50","32",1,1,16,12,37
2021-12-05,"18","18",1,1,1,1,1
2022-02-14,"50","15",1,1,27,11,142
2022-02-17,"77","60",1,1,14,10,14
2022-02-28,"25","92",1,1,4,1,15
2022-02-01,"67","77",1,1,4,1,6
2022-10-13,"23","50",3,1,6,2,57
2022-03-01,"22","24",1,2,24,5,196
2021-12-11,"66","24",2,3,5,3,5
2022-10-12,"72","29",1,1,3,1,7
2022-08-10,"77","47",3,3,46,21,49
2021-12-27,"48","48",1,3,63,10,120
2022-06-02,"77","64",2,2,80,3,207
2022-08-01,"55","26",1,1,2,1,48
2022-07-05,"52","24",1,2,111,1,234
2022-08-22,"35","35",6,8,221,27,316
2022-07-15,"54","54",6,12,256,47,1028
2021-12-09,"77","62",2,2,30,19,158
2021-12-25,"67","75",1,1,34,4,77
2022-05-07,"78","77",3,2,180,24,2002
2022-05-11,"77","66",12,9,323,47,2364
2022-07-22,"50","69",1,3,43,8,83
2022-05-23,"22","22",6,30,367,49,650
2022-04-04,"50","13",1,1,1,1,25
2022-03-04,"77","18",1,2,158,5,6444
2022-01-28,"52","58",2,4,132,2,572
2022-11-08,"77","39",2,3,46,2,577
2021-12-24,"77","89",1,1,5,4,6
2022-05-04,"18","18",1,7,56,21,95
2022-04-12,"48","48",1,1,15,6,19
2022-10-25,"54","71",1,1,1,1,1
2022-02-01,"52","24",1,2,132,1,219
2021-12-15,"16","24",1,1,9,3,60
2021-12-22,"61","01",1,1,15,10,49
2022-08-25,"77","43",5,4,67,20,1103
2021-11-22,"77","66",7,11,846,72,32445
2022-09-16,"61","24",1,1,1,1,5
2022-05-20,"78","73",1,1,1,1,1
2022-06-01,"24","54",1,1,2,1,4
2022-06-15,"22","24",1,1,25,6,32
2022-04-25,"18","60",1,6,99,5,183
2022-09-20,"47","78",1,1,7,4,21
2022-01-30,"54","54",1,1,4,1,5
2022-04-22,"77","62",1,1,11,1,66
2021-12-04,"78","77",3,2,127,23,4375
2022-06-30,"59","74",1,1,10,7,12
2022-06-14,"77","18",2,2,133,6,383
2022-03-22,"66","26",1,1,3,2,5
2022-09-03,"78","50",1,1,17,9,30
2022-07-25,"18","60",1,2,51,6,69
2022-02-09,"22","22",6,33,715,77,1542
2022-05-06,"16","22",1,1,7,5,456
2022-02-05,"77","66",3,3,42,3,1997
2022-01-24,"78","77",4,4,207,32,3281
2021-12-23,"66","22",1,1,95,12,125
2021-12-02,"54","54",9,16,260,65,1633
2022-11-10,"47","78",1,1,3,1,21
2022-09-02,"29","29",2,2,18,8,77
2022-05-24,"50","17",1,1,53,24,353
2022-09-23,"77","41",1,1,13,1,58
2022-03-17,"74","02",1,1,21,8,22
2022-09-18,"77","39",1,1,29,1,177
2022-07-12,"18","18",1,4,60,16,160
2022-10-22,"64","48",1,2,26,4,45
2021-11-26,"52","24",1,2,179,1,403
2022-05-24,"54","52",1,1,5,1,10
2022-03-25,"18","62",1,5,43,5,69
2022-09-29,"77","43",6,5,159,5,889
2022-07-16,"66","56",1,1,5,3,5
2022-10-12,"26","48",1,1,10,2,17
2021-12-15,"77","16",6,9,84,8,1468
2022-08-05,"54","03",1,1,16,1,53
2022-06-02,"23","05",2,1,4,1,86
2022-03-30,"77","12",1,1,3,1,7
2022-05-02,"52","52",1,1,3,1,73
2022-02-17,"23","01",1,1,61,20,67
2022-02-24,"54","24",3,4,78,25,96
2022-10-13,"77","31",4,4,67,20,859
2022-02-07,"26","15",1,1,3,3,3
2022-04-06,"02","02",1,1,8,2,11
2022-06-20,"74","74",3,4,87,12,912
2022-01-14,"75","23",1,1,21,7,27
2022-02-24,"50","61",2,2,51,11,795
2022-02-11,"77","14",2,2,6,2,21
2022-05-12,"54","22",2,2,42,6,86
2022-09-05,"78","22",1,1,27,3,121
2022-10-03,"33","33",1,3,53,22,102
2022-04-05,"66","54",1,1,1,1,1
2022-06-21,"77","87",3,2,262,76,526
2021-12-21,"66","50",1,1,2,2,2
2022-07-26,"22","54",3,10,121,21,163
2022-08-11,"45","45",2,4,42,9,75
2022-06-09,"52","50",1,1,48,1,58
2022-01-22,"41","25",1,1,1,1,1
2022-10-19,"50","46",2,4,44,8,246
2022-01-10,"50","61",1,1,2,1,62
2022-08-31,"63","63",3,20,271,59,635
2022-07-04,"54","22",3,4,50,17,617
2022-06-03,"71","62",1,2,10,4,10
2022-08-17,"66","77",3,3,8,5,279
2022-03-16,"66","50",1,2,10,7,35
2022-11-09,"77","33",3,4,55,4,759
2022-10-17,"45","45",2,4,166,43,654
2022-05-20,"24","24",3,9,377,77,668
2022-03-18,"77","16",5,6,176,27,8561
2022-11-15,"66","75",1,2,22,7,30
2022-02-15,"52","56",1,1,50,1,88
2022-08-12,"18","33",1,2,61,5,73
2022-04-30,"66","56",1,1,6,2,12
2022-03-11,"55","77",1,1,1,1,1
2022-11-02,"55","52",1,1,3,2,15
2022-05-16,"02","78",1,1,22,5,56
2022-07-11,"25","77",1,1,2,1,4
2022-08-15,"77","31",3,2,28,7,172
2022-10-18,"23","26",1,5,112,22,210
2022-02-21,"38","38",8,35,456,87,1124
2022-07-18,"52","52",3,29,398,43,1277
2022-01-13,"23","01",1,1,23,7,49
2022-06-06,"02","02",1,4,79,11,194
2022-09-02,"72","25",1,1,1,1,1
2022-07-04,"50","67",1,1,56,14,1184
2021-11-24,"26","15",1,1,4,3,4
2022-03-27,"74","74",1,1,2,1,3
2022-09-28,"59","21",1,4,60,15,107
2022-10-26,"61","28",1,1,7,1,19
2022-08-08,"26","34",1,3,23,3,1104
2022-08-02,"66","73",1,1,1,1,3
2022-06-23,"38","38",7,30,412,50,721
2021-12-07,"22","54",3,11,248,41,375
2022-02-04,"54","22",2,2,35,9,379
2022-02-25,"66","54",2,2,5,4,5
2022-10-24,"52","77",1,1,32,1,65
2022-09-15,"50","38",2,2,186,32,4046
2022-03-21,"54","24",2,1,10,5,18
2022-01-26,"25","77",1,1,5,1,14
2022-03-03,"77","12",2,2,26,4,222
2022-05-31,"77","16",3,4,38,18,71
2022-09-13,"59","59",3,10,128,30,242
2021-12-29,"23","05",1,1,1,1,1
2022-07-21,"50","63",2,2,18,10,131
2022-09-26,"50","40",1,3,31,6,53
2022-01-12,"74","74",3,9,273,20,860
2021-12-10,"77","68",3,3,38,16,55
2021-11-29,"52","52",2,24,337,58,920
2022-06-22,"54","24",3,3,64,16,482
2021-12-06,"25","77",1,1,28,5,55
2022-02-24,"61","77",1,1,11,1,33
2022-02-12,"24","24",2,3,182,29,330
2022-04-07,"55","77",1,1,2,2,11
2022-11-13,"59","59",1,1,10,3,15
2022-05-17,"52","56",1,3,99,1,240
2022-11-01,"32","66",1,1,2,2,2
2022-10-31,"50","40",1,1,31,6,73
2022-02-02,"64","63",1,1,44,4,69
2022-02-18,"74","74",4,17,232,21,686
2022-04-29,"50","63",4,4,63,22,525
2021-11-27,"50","67",1,3,57,10,101
2022-06-22,"50","61",2,2,213,9,4017
2022-11-02,"59","21",1,3,53,13,71
2022-04-27,"59","02",1,8,53,21,92
2022-03-16,"54","58",1,1,1,1,2
2022-11-01,"36","23",1,1,17,1,19
2022-03-24,"38","38",7,30,479,69,1490
2022-01-21,"22","54",1,4,6,3,18
2022-06-28,"18","16",1,1,37,15,73
2022-11-15,"50","38",1,1,14,2,218
2022-10-31,"50","64",1,1,1,1,2
2022-07-10,"77","48",1,1,31,1,86
2021-12-28,"75","03",1,1,2,1,2
2022-08-25,"23","06",3,1,5,3,50
2022-07-25,"71","40",1,3,23,4,28
2022-01-31,"66","72",2,2,52,15,173
2022-03-09,"54","04",1,1,18,4,216
2022-08-09,"47","28",1,1,1,1,3
2022-11-18,"77","86",2,3,7,3,94
2022-05-17,"52","72",1,1,20,1,31
2022-06-28,"18","32",1,9,67,5,247
2022-01-25,"77","34",4,4,95,28,99
2022-01-18,"55","55",4,27,705,90,4334
2021-11-22,"23","23",2,22,256,76,389
2022-09-09,"55","72",2,14,209,34,793
2022-07-01,"62","33",1,1,11,6,11
2022-08-22,"50","66",2,3,25,6,112
2022-10-13,"78","78",11,14,633,85,6649
2022-03-01,"47","77",1,1,1,1,1
2021-12-19,"60","78",1,1,8,1,9
2021-12-14,"55","55",4,44,524,88,7138
2021-12-03,"77","34",5,5,61,25,72
2022-09-06,"28","28",4,9,144,25,253
2022-04-28,"36","24",1,1,2,1,2
2022-05-25,"66","74",3,11,68,13,85
2022-11-06,"78","02",1,1,24,11,34
2021-12-07,"22","70",1,1,22,11,55
2022-11-17,"55","72",2,4,12,7,51
2022-05-21,"77","30",1,1,18,1,80
2022-10-05,"32","40",1,1,4,1,7
2022-02-05,"23","23",1,1,11,4,22
2022-03-03,"73","73",1,3,47,17,52
2022-08-11,"77","69",4,3,31,16,212
2022-10-06,"50","66",2,3,167,8,29259
2022-03-21,"50","45",1,1,1,1,2
2022-08-15,"78","78",12,19,683,86,15191
2022-01-11,"03","75",1,1,25,5,27
2022-10-17,"74","77",1,1,1,1,1
2022-09-15,"54","59",1,1,12,1,96
2022-03-05,"75","03",1,1,2,1,2
2022-09-29,"23","06",1,1,3,1,43
2022-11-08,"24","27",1,1,4,2,10
2022-03-03,"77","36",1,1,2,1,25
2022-06-20,"78","23",1,1,4,2,58
2022-05-31,"77","32",2,1,30,1,150
2022-09-12,"77","86",4,4,7,4,74
2022-11-07,"50","89",1,1,1,1,4
2022-08-30,"01","61",1,10,290,49,692
2022-09-02,"76","44",1,2,14,2,16
2022-05-06,"77","34",1,1,6,1,11
2022-04-27,"55","55",6,25,365,59,10504
2022-03-16,"66","74",1,10,90,12,179
2022-02-10,"21","12",1,3,19,8,106
2022-04-01,"47","77",3,4,31,7,128
2022-10-19,"50","62",1,1,8,3,112
2022-08-26,"40","77",1,1,1,1,1
2022-06-03,"75","03",1,1,4,1,4
2022-06-22,"58","73",1,1,6,3,7
2022-11-17,"64","64",6,10,211,34,2265
2022-01-23,"19","19",1,1,11,3,11
2022-10-19,"54","27",1,2,17,7,25
2022-06-01,"78","27",1,1,9,1,41
2022-04-30,"66","72",2,4,54,11,73
2022-07-27,"42","42",1,3,32,13,46
2022-08-15,"77","15",2,2,11,5,34
2022-02-18,"78","23",1,5,17,5,68
2022-04-13,"75","03",1,2,30,10,66
2021-12-05,"72","26",1,1,2,1,11
2022-09-09,"64","64",5,6,75,21,463
2022-06-21,"03","75",1,1,9,1,9
2022-07-16,"66","72",1,1,8,6,8
2022-10-17,"78","04",1,1,1,1,1
2022-08-25,"16","55",1,1,2,1,9542
2021-12-15,"77","32",3,3,31,13,84
2022-03-30,"77","36",2,2,6,3,8
2022-11-18,"32","46",1,5,42,3,94
2022-05-25,"50","39",1,1,104,20,143
2022-01-12,"78","23",1,3,16,5,782
2022-07-04,"57","18",1,1,1,1,1
2022-10-28,"42","42",2,6,124,37,162
2022-01-20,"71","40",1,1,1,1,1
2022-10-04,"55","74",1,23,341,48,776
2022-02-11,"77","30",1,1,11,5,105
2022-05-11,"23","23",3,7,150,27,417
2022-10-07,"66","53",1,2,36,9,45
2022-03-14,"52","70",1,1,3,1,37
2021-12-21,"66","74",2,9,63,14,93
2022-08-19,"52","57",1,1,31,1,37
2022-07-14,"77","34",3,4,43,19,47
2022-07-19,"55","55",5,17,369,69,14413
2022-02-25,"54","78",3,2,3,3,5
2022-02-24,"50","45",1,3,52,1,2771
2022-08-03,"50","10",2,2,149,27,249
2021-12-16,"77","38",7,6,208,34,2337
2022-05-18,"54","74",1,1,1,1,1
2022-03-22,"66","02",1,1,4,4,8
2022-07-25,"18","44",1,6,121,6,521
2022-06-11,"39","39",3,3,25,6,152
2022-01-24,"78","53",2,1,171,28,894
2021-12-02,"54","70",3,4,36,6,49
2022-09-23,"77","65",2,2,238,39,1932
2021-12-29,"77","40",3,3,32,10,88
2022-08-03,"54","55",1,1,8,1,27
2021-11-23,"25","25",7,24,284,51,624
2021-12-17,"22","04",3,3,29,15,55
2022-09-25,"58","58",1,12,299,35,1259
2022-11-03,"52","27",1,1,37,1,47
2022-09-29,"77","67",1,3,92,6,506
2022-01-17,"53","53",1,4,39,6,76
2022-08-04,"50","68",1,1,14,1,230
2022-03-16,"03","03",2,2,38,5,71
2022-05-18,"50","31",2,2,27,4,105
2022-02-09,"26","43",1,1,14,1,97
2021-12-02,"50","35",2,2,54,8,1016
2021-12-31,"75","75",1,1,3,2,3
2022-06-14,"74","22",1,1,26,3,650
2022-02-08,"25","25",10,50,456,78,1123
2022-11-01,"58","58",7,15,277,32,1257
2022-10-25,"54","55",1,1,1,1,1
2022-03-04,"78","51",2,1,144,27,975
2022-08-25,"77","67",4,9,293,33,4767
2021-12-21,"03","03",2,5,90,7,179
2022-07-02,"50","31",1,1,46,6,199
2022-03-02,"75","75",1,2,46,13,73
2022-06-30,"59","50",1,1,5,1,14
2022-05-13,"69","69",3,11,109,30,162
2022-02-24,"31","77",1,3,29,11,136
2021-11-25,"33","38",1,1,16,9,38
2022-03-17,"77","38",8,8,212,15,2959
2022-07-05,"63","16",1,1,1,1,23
2021-11-22,"77","42",4,6,148,6,1775
2022-07-06,"01","30",1,1,4,3,14
2022-06-21,"66","02",1,3,57,7,76
2022-07-15,"61","23",2,7,163,46,369
2021-12-28,"25","27",1,1,1,1,2
2022-04-25,"18","44",1,5,93,5,343
2022-10-03,"52","25",1,1,57,1,284
2022-02-11,"66","91",1,3,26,10,50
2022-04-22,"77","46",2,3,103,6,544
2021-12-04,"78","53",2,1,111,21,1708
2022-04-05,"39","39",4,13,115,27,138
2022-02-17,"77","44",1,1,16,10,25
2022-04-04,"54","72",1,1,1,1,1
2022-10-28,"16","23",1,1,32,16,35
2022-04-28,"53","53",1,1,13,4,28
2022-07-08,"25","25",7,26,241,49,1196
2022-06-02,"77","40",2,3,39,9,703
2022-06-16,"75","75",2,3,56,14,181
2022-04-18,"03","03",1,1,31,3,35
2022-02-14,"50","31",2,3,66,6,208
2022-05-23,"26","43",1,1,10,2,25
2022-06-17,"71","48",1,1,4,2,4
2022-09-05,"16","59",2,9,131,37,487
2022-05-30,"77","38",3,3,48,9,537
2022-11-18,"62","62",3,13,215,25,628
2021-12-22,"50","33",1,1,11,7,23
2022-07-15,"54","70",2,4,25,13,105
2022-01-05,"39","39",2,4,57,6,145
2021-12-09,"77","46",2,2,45,6,92
2022-05-07,"78","53",1,1,108,19,404
2022-10-07,"32","32",3,5,21,4,26
2022-04-06,"52","02",1,1,31,1,54
2022-02-23,"66","02",1,11,58,11,189
2022-04-13,"25","27",1,1,3,1,4
2022-01-30,"61","23",1,1,9,1,23
2022-09-12,"62","62",2,13,104,18,245
2022-04-17,"77","38",1,1,17,8,188
2022-05-16,"52","78",1,1,125,1,196
2022-03-15,"50","33",2,3,54,12,164
2022-02-03,"69","69",2,5,155,22,293
2022-02-25,"39","39",5,17,194,39,555
2022-07-13,"78","53",3,2,212,27,2347
2022-04-27,"01","34",1,1,8,6,10
2022-10-20,"66","25",1,1,2,1,2
2022-06-03,"25","27",3,3,13,6,31
2022-09-06,"77","61",3,4,171,12,2023
2021-12-02,"61","23",1,4,89,29,184
2022-08-17,"32","32",2,3,49,9,53
2022-01-11,"66","02",2,4,39,2,106
2021-11-25,"01","30",1,1,43,12,118
2022-09-05,"61","91",1,1,1,1,6
2022-07-27,"16","23",1,1,5,4,5
2022-07-22,"53","53",1,1,1,1,4
2022-09-12,"66","27",1,2,31,12,31
2022-03-29,"78","51",2,1,44,15,109
2022-04-10,"77","40",1,1,1,1,6
2021-12-16,"78","55",2,3,6,3,21
2022-11-16,"52","23",1,2,181,1,719
2022-10-18,"77","63",9,7,102,16,778
2022-03-31,"75","75",1,1,22,7,55
2022-01-27,"26","47",1,1,1,1,11
2022-11-14,"50","16",1,1,7,1,9
2022-07-31,"86","55",1,2,137,37,443
2022-07-17,"64","31",1,1,1,1,2
2022-11-21,"16","59",2,10,116,31,461
2022-05-25,"03","03",2,2,49,6,122
2021-12-01,"78","26",1,1,1,1,20
2022-02-14,"16","77",2,2,25,16,153
2022-04-18,"45","45",1,2,13,5,37
2021-12-28,"52","77",2,2,58,18,115
2022-08-24,"66","54",1,1,1,1,1
2022-06-16,"33","33",2,5,109,13,129
2022-06-20,"66","77",1,1,1,1,1
2022-10-17,"54","58",1,1,4,1,6
2022-08-18,"18","68",1,1,39,5,74
2022-07-08,"63","63",3,14,118,24,422
2022-01-25,"50","40",1,3,33,7,63
2022-10-07,"74","74",2,9,70,12,166
2022-07-06,"72","25",1,1,5,2,5
2022-06-16,"37","76",1,2,22,8,26
2022-09-27,"25","77",1,1,4,1,14
2022-06-22,"77","31",6,4,56,13,1718
2022-05-06,"62","48",1,2,35,5,39
2021-12-15,"61","50",1,1,26,1,63
2022-09-22,"52","52",3,40,567,61,1648
2022-08-22,"77","12",1,4,25,1,474
2022-11-18,"24","24",6,18,315,49,889
2022-01-20,"59","59",2,22,373,49,651
2022-03-20,"55","54",1,1,1,1,1
2021-12-03,"50","40",1,1,21,2,144
2022-08-17,"74","74",2,10,134,12,531
2022-09-15,"77","68",1,1,38,8,165
2022-10-06,"77","12",3,2,33,2,104
2022-11-03,"25","77",1,1,17,3,22
2022-03-21,"77","31",1,1,31,1,162
2022-09-24,"66","56",1,1,1,1,1
2021-12-17,"55","54",1,1,115,21,602
2021-12-24,"77","35",2,1,12,2,24
2022-08-15,"61","77",1,1,1,1,1
2022-09-12,"24","24",7,26,272,43,614
2021-12-08,"59","59",1,14,197,39,447
2021-11-23,"52","75",1,2,69,1,118
2022-10-26,"78","03",1,1,2,1,12
2022-08-03,"23","05",1,1,1,1,32
2022-09-14,"22","54",1,4,86,32,164
2022-05-25,"45","45",1,1,32,5,43
2021-12-30,"66","73",1,1,38,7,71
2022-08-26,"52","50",1,1,47,1,53
2022-09-30,"66","54",1,1,1,1,1
2022-02-04,"77","37",1,1,61,1,641
2021-12-10,"50","38",2,4,28,6,2622
2022-03-31,"33","33",2,7,67,13,147
2022-05-08,"63","63",1,10,61,18,141
2022-10-30,"64","61",1,1,1,1,2
2022-11-09,"50","63",2,3,33,3,231
2022-03-15,"23","26",1,1,4,3,23
2022-04-14,"55","54",2,1,54,13,208
2022-03-18,"54","03",1,1,45,13,141
2022-08-03,"16","56",1,1,71,12,596
2022-08-16,"23","01",1,1,5,4,16
2022-08-15,"54","24",2,2,14,2,119
2022-01-10,"77","31",4,2,71,17,2087
2022-01-12,"66","77",1,1,1,1,3
2022-06-03,"52","77",2,3,96,7,281
2021-12-02,"16","73",1,12,187,28,486
2022-07-04,"77","37",3,5,35,4,631
2022-02-13,"78","22",1,1,1,1,1
2022-10-17,"66","50",1,1,1,1,1
2022-05-18,"16","77",2,2,155,24,390
2022-03-16,"45","45",2,3,124,41,522
2022-10-12,"38","38",9,40,768,80,1886
2022-01-28,"22","77",3,2,17,7,1010
2022-08-15,"50","61",2,2,91,7,24627
2021-11-23,"63","63",6,25,324,54,1152
2022-11-11,"59","02",1,7,82,23,159
2022-06-13,"50","42",1,1,11,1,17
2022-03-02,"33","33",2,10,220,44,489
2022-05-12,"77","37",2,2,16,2,33
2022-04-13,"52","77",3,5,78,9,441
2022-02-18,"66","77",2,2,33,4,29808
2022-02-11,"54","01",1,1,25,4,630
2022-06-01,"66","73",1,2,8,5,10
2022-08-12,"38","38",6,11,160,31,508
2022-07-02,"16","77",1,1,25,3,563
2021-12-21,"45","45",4,8,156,29,473
2021-12-15,"50","46",1,1,19,4,19
2022-02-08,"63","63",4,9,103,32,233
2022-02-11,"50","44",2,2,52,5,129
2022-02-02,"72","25",1,1,4,2,4
2022-07-15,"27","65",1,1,13,9,13
2022-07-14,"50","40",1,1,3,1,9
2022-08-05,"77","16",2,2,14,3,644
2022-10-13,"54","24",4,5,28,9,52
2022-04-19,"16","75",1,1,53,3,172
2022-03-01,"55","50",1,2,21,10,3331
2022-02-24,"77","31",3,1,65,3,2232
2022-10-25,"16","56",1,1,21,4,47
2022-05-24,"77","47",2,2,43,19,47
2022-06-13,"35","35",1,1,1,1,1
2022-04-21,"43","43",1,5,146,34,405
2022-05-20,"66","03",1,1,5,1,5
2022-09-15,"23","09",4,2,52,10,171
2022-08-29,"28","25",1,1,16,9,18
2021-12-11,"77","39",1,3,81,1,377
2022-08-17,"50","86",1,1,13,4,218
2022-10-10,"72","72",1,1,9,4,12
2022-04-15,"52","05",1,4,240,1,1300
2022-03-31,"67","52",2,3,136,12,10382
2022-11-17,"22","22",7,35,356,51,1090
2022-09-23,"54","54",6,6,155,34,473
2021-12-02,"77","41",1,1,24,1,77
2022-11-01,"78","77",7,6,224,31,3946
2022-08-25,"50","13",1,1,4,1,1300
2022-08-18,"72","72",1,1,24,2,34
2021-12-12,"66","92",1,1,1,1,1
2022-07-02,"77","45",1,1,58,10,1410
2022-09-09,"22","22",4,21,253,42,365
2022-11-08,"50","69",1,1,52,7,221
2022-07-06,"52","92",1,1,13,1,14
2022-08-28,"77","66",2,13,7,3,348
2022-09-25,"78","77",3,2,161,24,1062
2021-12-13,"47","78",1,2,41,15,232
2022-11-07,"54","54",10,35,470,64,4526
2022-10-25,"77","64",2,2,128,21,4583
2022-03-30,"35","35",1,1,6,2,6
2022-01-24,"66","07",1,1,17,9,17
2022-04-19,"77","47",2,2,9,4,48
2022-05-26,"43","43",1,3,132,36,358
2022-01-17,"77","39",2,2,68,4,177
2022-07-19,"13","13",1,3,3,2,3
2022-10-07,"50","86",1,1,31,13,47
2022-03-23,"26","42",1,1,24,1,83
2022-10-05,"77","18",2,2,110,7,491
2021-12-06,"63","15",1,1,2,1,9
2022-09-16,"77","62",2,3,28,2,159
2021-12-09,"54","77",1,1,14,4,18
2022-01-17,"78","54",1,1,1,1,1
2022-04-26,"47","78",1,1,31,11,103
2022-07-06,"29","29",1,2,12,4,26
2022-07-15,"77","41",1,1,16,1,116
2022-04-29,"66","92",1,1,4,1,7
2022-02-14,"77","45",1,1,16,6,113
2022-10-31,"16","22",1,1,8,5,1488
2022-02-24,"23","50",3,1,4,3,22
2022-04-04,"77","43",1,1,1,1,1
2022-10-08,"77","60",1,1,24,4,86
2022-10-04,"22","24",1,1,2,2,4
2022-02-17,"54","75",1,3,61,17,106
2022-08-05,"23","77",1,1,9,1,11
2022-04-08,"78","52",1,1,1,1,1
2022-08-10,"54","52",1,1,4,1,18
2021-12-22,"77","47",1,3,35,20,37
2021-12-09,"50","32",4,11,154,30,905
2022-09-28,"18","18",1,6,215,28,752
2021-12-20,"43","43",1,6,215,50,759
2022-08-16,"77","60",1,1,16,1,86
2022-01-13,"54","75",1,3,70,16,237
2022-06-12,"77","43",1,2,1,1,96
2022-09-29,"61","05",1,1,58,8,128
2022-03-03,"35","35",1,8,110,15,239
2022-11-02,"18","18",2,7,90,21,734
2022-04-28,"77","39",2,3,38,2,575
2022-06-24,"26","42",1,1,9,1,38
2022-09-08,"59","74",1,10,64,18,101
2022-08-23,"77","18",3,3,169,8,1148
2022-09-21,"52","58",1,3,375,1,2728
2022-03-31,"52","01",1,1,69,1,88
2022-11-14,"77","62",3,2,51,11,380
2022-10-12,"52","22",1,1,25,1,121
2021-11-25,"52","92",1,1,15,1,15
2022-05-13,"78","50",1,1,4,1,4
2022-07-21,"66","92",1,1,1,1,3
2021-12-03,"36","61",1,1,24,1,154
2022-02-24,"23","18",1,1,10,1,34
2022-10-11,"33","52",1,2,37,15,44
2022-11-15,"16","12",1,4,47,16,75
2022-07-22,"77","71",2,2,23,2,207
2022-09-13,"22","16",1,1,1,1,48
2022-06-28,"60","47",1,1,15,1,30
2022-06-17,"52","31",1,1,171,1,425
2021-12-29,"66","31",1,1,2,2,3
2022-02-02,"18","77",1,1,14,3,20
2022-09-20,"55","33",1,1,39,3,585
2021-12-23,"77","77",90,133,2676,288,143443
2022-02-17,"50","78",1,1,17,13,30
2022-09-23,"66","14",1,1,16,7,16
2022-10-05,"77","50",21,24,849,63,61275
2022-03-22,"77","73",3,3,29,8,139
2022-08-11,"32","79",1,1,3,2,4
2022-07-15,"77","09",1,1,3,2,55
2022-02-24,"91","77",1,1,8,4,12
2021-12-01,"27","27",3,7,159,27,541
2022-03-10,"77","77",69,81,1604,227,111400
2022-01-13,"50","78",2,3,27,12,2818
2022-07-26,"52","33",2,7,281,24,504
2022-08-23,"77","50",18,23,303,67,8050
2022-01-31,"27","27",3,5,87,9,131
2022-01-24,"50","02",1,1,18,1,23
2022-08-16,"77","28",2,3,35,10,131
2022-10-27,"50","27",1,1,10,4,240
2022-03-14,"26","76",1,1,10,3,22
2022-01-25,"36","61",1,1,33,3,444
2022-11-02,"18","50",1,1,91,6,444
2022-05-18,"78","60",1,1,4,1,19
2022-11-01,"77","52",4,6,142,4,3184
2022-04-28,"77","71",1,1,17,4,18
2022-10-14,"54","66",1,1,11,1,27
2022-05-11,"66","33",1,1,1,1,1
2022-03-29,"54","45",1,1,15,7,17
2022-10-07,"23","43",1,3,50,22,67
2022-08-04,"77","54",4,4,42,25,3291
2022-06-08,"77","77",66,93,1519,233,148803
2022-03-28,"50","78",5,7,313,57,2300
2022-07-16,"27","27",2,6,37,17,76
2022-10-14,"50","23",1,1,8,5,10
2022-08-23,"46","46",1,2,3,1,3
2022-11-14,"78","47",3,6,118,16,172
2022-08-29,"16","16",2,26,350,53,893
2022-05-13,"77","75",2,2,15,10,25
2022-07-21,"19","24",1,1,14,6,14
2022-11-10,"60","60",1,2,6,3,6
2022-09-23,"50","59",1,1,10,1,15
2022-11-18,"77","56",1,1,20,1,820
2022-11-21,"39","53",1,1,10,2,20
2022-08-09,"30","30",1,1,22,6,36
2022-10-05,"46","46",1,1,14,6,22
2022-09-03,"66","68",1,1,43,10,86
2022-01-17,"77","71",2,2,18,9,78
2022-09-16,"78","47",2,2,39,7,114
2022-07-06,"18","77",1,1,32,4,165
2022-08-08,"52","16",1,1,75,1,200
2022-09-20,"60","60",1,4,39,3,72
2022-11-07,"50","59",1,1,16,1,140
2022-09-12,"77","56",1,1,12,1,385
2022-08-17,"23","43",1,9,227,25,367
